"anime_id","title","type","source","episodes","status","rating","score","scored_by","rank","popularity","members","favorites","premiered","broadcast","producer","producer_count","licensor","licensor_count","studio","studio_count","genre","genre_count","duration_min","aired_from_year"
5231,"Inazuma Eleven","TV","Game",127,"Finished Airing","G - All Ages",7.68,39317,1148,1181,69544,1528,"Fall 2008","Unknown","TV Tokyo, Dentsu, Half H.P Studio",3,"",0,"OLM",1,"Sports, Super Power, Shounen",3,24,2008
2708,"Wankorobee","TV","Original",26,"Finished Airing","G - All Ages",5.3,20,12630,12154,138,0,"Fall 1996","Sundays at 10:30 (JST)","",0,"",0,"Ajia-Do, TMS Entertainment",2,"Comedy, Fantasy, Kids",3,15,1996
34863,"Zoku Touken Ranbu: Hanamaru","TV","Card game",12,"Finished Airing","PG-13 - Teens 13 or older",7.38,2663,2140,3170,14213,76,"Winter 2018","Mondays at 00:00 (JST)","Marvelous, Nitroplus, TOHO animation, Good Smile Company, DMM.com",5,"Funimation",1,"Doga Kobo",1,"Action, Comedy, Drama, Fantasy, Historical, Slice of Life",6,24,2018
10155,"Dog Days","TV","Original",13,"Finished Airing","PG-13 - Teens 13 or older",7.14,57351,3034,691,122930,511,"Spring 2011","Unknown","Aniplex, Good Smile Company",2,"",0,"Seven Arcs",1,"Action, Adventure, Fantasy, Magic",4,24,2011
34028,"Idol Jihen","TV","Original",12,"Finished Airing","PG-13 - Teens 13 or older",5.7,2542,7996,3732,9669,12,"Winter 2017","Sundays at 23:30 (JST)","BS Fuji, MAGES., Docomo Anime Store, bilibili, Crunchyroll SC Anime Fund",5,"",0,"MAPPA, Studio VOLN",2,"Music",1,23,2017
35559,"Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...","Special","Other",1,"Finished Airing","R+ - Mild Nudity",5.36,1844,8598,4886,4978,2,"","","",0,"Funimation",1,"Artland, TNK",2,"Ecchi, Fantasy",2,23,2017
31418,"KanColle Movie","Movie","Card game",1,"Finished Airing","PG-13 - Teens 13 or older",7.64,7460,1249,2541,21888,143,"","","",0,"",0,"Diomedea",1,"Action, Military, Sci-Fi, Drama",4,93,2016
28,"Yakitate!! Japan","TV","Manga",69,"Finished Airing","PG-13 - Teens 13 or older",8.02,26532,540,1301,62326,748,"Fall 2004","Unknown","TV Tokyo, Aniplex, d-rights, Tohokushinsha Film Corporation, Atelier Musa",5,"Nozomi Entertainment",1,"Sunrise",1,"Comedy, Shounen",2,24,2004
33975,"3-Nen D-Gumi Glass no Kamen","TV","Manga",13,"Finished Airing","PG - Children",4.97,453,9067,7644,1373,1,"Fall 2016","Mondays at 21:55 (JST)","",0,"",0,"DLE",1,"Comedy, Parody, School",3,4,2016
1303,"The Animatrix","OVA","Other",9,"Finished Airing","R - 17+ (violence & profanity)",7.32,24942,2364,1514,51228,193,"","","",0,"Warner Bros.",1,"Madhouse, Studio 4°C",2,"Action, Drama, Sci-Fi",3,10,2003
2124,"Code Geass: Hangyaku no Lelouch Recaps","Special","Original",2,"Finished Airing","PG-13 - Teens 13 or older",7.11,11759,3150,2284,26351,68,"","","",0,"",0,"Sunrise",1,"Action, Mecha, Military, School, Super Power",5,24,2006
33979,"Kowaremono: Risa Plus The Animation","OVA","Manga",1,"Finished Airing","Rx - Hentai",6.72,1317,NA,5764,3288,13,"","","BOOTLEG",1,"",0,"Studio 1st",1,"Hentai",1,17,2016
35512,"Honoo no Haramase Oppai: Ero Appli Gakuen The Animation","OVA","Visual novel",0,"Currently Airing","Rx - Hentai",7.44,817,NA,5809,3209,17,"","","Pink Pineapple",1,"",0,"Seven",1,"Harem, Hentai, School",3,30,2017
1474,"City Hunter: Ai to Shukumei no Magnum","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.54,1987,1518,5235,4172,5,"","","",0,"",0,"Sunrise, Production Reed",2,"Action, Comedy, Mystery, Shounen",4,87,1989
14127,"Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de","OVA","Visual novel",2,"Finished Airing","Rx - Hentai",7.06,2975,NA,4166,7433,50,"","","",0,"",0,"PoRO",1,"Hentai",1,30,2012
6500,"Seikon no Qwaser","TV","Manga",24,"Finished Airing","R+ - Mild Nudity",6.71,74731,4724,397,190796,650,"Winter 2010","Sundays at 03:28 (JST)","TAKI Corporation",1,"Sentai Filmworks",1,"Hoods Entertainment",1,"Action, Super Power, Supernatural, Ecchi, Seinen",5,24,2010
32195,"Junjou Shoujo Et Cetera Specials","Special","Manga",2,"Finished Airing","Rx - Hentai",6.59,117,NA,9141,623,1,"","","Pashmina",1,"",0,"Studio 1st",1,"Hentai",1,4,2013
1931,"Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi","Movie","Original",1,"Finished Airing","G - All Ages",7.26,1495,2563,5584,3546,6,"","","",0,"",0,"Toei Animation",1,"Fantasy, Magic, Comedy, Shoujo",4,71,2005
14093,"Pokemon Best Wishes! Season 2","TV","Game",24,"Finished Airing","PG - Children",6.64,14409,5028,2248,27036,30,"Summer 2012","Thursdays at 19:00 (JST)","TV Tokyo, MediaNet, Half H.P Studio, Studio Jack",4,"The Pokemon Company International",1,"OLM",1,"Action, Adventure, Comedy, Fantasy, Kids",5,22,2012
5902,"Hyakujitsu no Bara","OVA","Manga",2,"Finished Airing","R+ - Mild Nudity",6.94,12279,NA,2545,21856,90,"","","On-Lead",1,"",0,"PrimeTime",1,"Drama, Yaoi",2,24,2009
31933,"JoJo no Kimyou na Bouken: Diamond wa Kudakenai","TV","Manga",39,"Finished Airing","R - 17+ (violence & profanity)",8.63,99372,64,432,181435,7188,"Spring 2016","Saturdays at 00:30 (JST)","Warner Bros., KlockWorx, Medicos Entertainment, Shueisha",4,"Viz Media",1,"David Production",1,"Action, Adventure, Comedy, Supernatural, Drama, Shounen",6,23,2016
26123,"Seitokai Yakuindomo* OVA","OVA","4-koma manga",9,"Currently Airing","R - 17+ (violence & profanity)",7.96,15949,607,1785,39648,46,"","","Starchild Records",1,"",0,"GoHands",1,"Slice of Life, Comedy, School, Shounen",4,25,2014
462,"One Piece Movie 4: Dead End no Bouken","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.7,29009,1118,1535,49941,39,"","","Fuji Pacific Music Publishing",1,"",0,"Toei Animation",1,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",6,95,2003
4211,"Hareluya II Boy","TV","Manga",25,"Finished Airing","PG-13 - Teens 13 or older",6.61,104,5155,8573,854,6,"Spring 1997","Tuesdays at 01:15 (JST)","TV Tokyo",1,"",0,"Triangle Staff",1,"Action, Fantasy, Comedy, School, Shounen",5,23,1997
1526,"Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario","Movie","Game",1,"Finished Airing","PG - Children",7.38,37894,2128,1363,59136,105,"","","Shogakukan Productions, Studio Jack",2,"Viz Media, 4Kids Entertainment",2,"OLM",1,"Action, Adventure, Drama, Fantasy, Kids",5,100,2005
12175,"Koi to Senkyo to Chocolate","TV","Visual novel",12,"Finished Airing","PG-13 - Teens 13 or older",7.24,56272,2653,696,122087,314,"Summer 2012","Unknown","Aniplex, Lantis, TBS, Magic Capsule",4,"Sentai Filmworks",1,"AIC Build",1,"Drama, Romance, School",3,25,2012
1722,"Nagasarete Airantou","TV","Manga",26,"Finished Airing","PG-13 - Teens 13 or older",7.38,29598,2118,1328,61254,290,"Spring 2007","Unknown","Square Enix",1,"",0,"feel.",1,"Comedy, Ecchi, Fantasy, Harem, Romance",5,24,2007
8516,"Baka to Test to Shoukanjuu Ni!","TV","Light novel",13,"Finished Airing","PG-13 - Teens 13 or older",7.92,143530,652,298,235386,1103,"Summer 2011","Fridays at Unknown","Lantis, Media Factory, Enterbrain, Cospa, Kadokawa Contents Gate, TV Tokyo Music, PRA, T.O Entertainment, Hakuhodo DY Media Partners",9,"Funimation",1,"Silver Link.",1,"Comedy, Super Power, Romance, School",4,24,2011
26359,"Persona 4 the Golden Animation: Thank you Mr. Accomplice","Special","Game",1,"Finished Airing","PG-13 - Teens 13 or older",6.62,2773,5128,4208,7298,8,"","","",0,"Aniplex of America",1,"A-1 Pictures",1,"Adventure, Mystery, Supernatural, Drama",4,16,2014
6774,"Kuuchuu Buranko","TV","Novel",11,"Finished Airing","R - 17+ (violence & profanity)",8.05,15329,492,1458,53975,898,"Fall 2009","Fridays at 00:45 (JST)","Dentsu, Fuji TV, Asmik Ace Entertainment, Sony Music Entertainment, Bungeishunjuu",5,"",0,"Toei Animation",1,"Comedy, Psychological, Drama, Seinen",4,23,2009
22377,"Wonder Momo","ONA","Game",5,"Finished Airing","PG-13 - Teens 13 or older",3.76,2142,9471,5280,4072,4,"","","Bandai Namco Games",1,"",0,"Graphinica",1,"Action, Game, Martial Arts, School",4,7,2014
942,"Nishi no Yoki Majo: Astraea Testament","TV","Light novel",13,"Finished Airing","PG-13 - Teens 13 or older",6.88,4412,4004,3315,12943,42,"Spring 2006","Unknown","Geneon Universal Entertainment, Mellow Head, Imagica, Mag Garden, Tablier Communication, On The Run",6,"Maiden Japan",1,"Hal Film Maker",1,"Mystery, Comedy, Drama, Romance, Fantasy",5,24,2006
36732,"Qin Shi Ming Yue: Tian Xing Jiu Ge","ONA","Original",60,"Currently Airing","PG-13 - Teens 13 or older",7.57,21,11851,10786,252,2,"","","",0,"",0,"Sparkly Key Animation Studio",1,"Action, Historical, Martial Arts, Fantasy",4,15,2016
6397,"Tentou Mushi no Uta","TV","Manga",104,"Finished Airing","G - All Ages",6.43,107,5898,10152,353,1,"Fall 1974","Unknown","",0,"",0,"Tatsunoko Production",1,"Drama, Slice of Life",2,25,1974
4890,"Peut-etre Toi","Music","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.44,1096,5848,7148,1745,3,"","","Geneon Universal Entertainment",1,"",0,"Production I.G",1,"Music",1,4,2006
36010,"Heartful Maman The Animation","OVA","Visual novel",1,"Finished Airing","Rx - Hentai",6.58,821,NA,6670,2182,5,"","","Pink Pineapple",1,"",0,"G-Lam, Studio CA",2,"Hentai",1,25,2017
6031,"Osu!! Karate-bu","OVA","Manga",4,"Finished Airing","R - 17+ (violence & profanity)",6.9,254,3925,8638,823,1,"","","Nihon Eizo",1,"",0,"J.C.Staff",1,"Martial Arts, School, Shounen",3,50,1990
